5e93eca8380706ceaf675fd41594d164	CountyAdminArea	3fe5003edc0cb6c83962dbd74d35dd50	09d4bca31e2fd8b0f57f79f85ed42bd8	Pinal County, Arizona	2020-03-28T00:00:00		41							
ada1c80fb0f68695e9cb88e5e63624a5	CountyAdminArea	3fe5003edc0cb6c83962dbd74d35dd50	09d4bca31e2fd8b0f57f79f85ed42bd8	Santa Cruz County, Arizona	2020-03-28T00:00:00		2							
dc3a6084da4b8487b0a08a2d7cf9a54d	CountyAdminArea	3fe5003edc0cb6c83962dbd74d35dd50	09d4bca31e2fd8b0f57f79f85ed42bd8	Yavapai County, Arizona	2020-03-28T00:00:00		13							
bee63e94c5b00a4686c46c70522ca2e2	CountyAdminArea	3fe5003edc0cb6c83962dbd74d35dd50	09d4bca31e2fd8b0f57f79f85ed42bd8	Yuma County, Arizona	2020-03-28T00:00:00		4							
6a2ce411226704bcb7e73995b8b6066a	CountyAdminArea	356779a9a1696714480f57fa3fb66d4c	09d4bca31e2fd8b0f57f79f85ed42bd8	Alameda County, California	2020-03-28T00:00:00	6	256							
cbd1e9dcc37cbc62e35cf5d3d949c53b	CountyAdminArea	356779a9a1696714480f57fa3fb66d4c	09d4bca31e2fd8b0f57f79f85ed42bd8	Amador County, California	2020-03-28T00:00:00	0	2							
53724c7a80e22b059e60bfca5079ed73	CountyAdminArea	356779a9a1696714480f57fa3fb66d4c	09d4bca31e2fd8b0f57f79f85ed42bd8	Butte County, California	2020-03-28T00:00:00		5							
0684727902f440afbcd935c0c485b788	CountyAdminArea	356779a9a1696714480f57fa3fb66d4c	09d4bca31e2fd8b0f57f79f85ed42bd8	Calaveras County, California	2020-03-28T00:00:00	0	3							
f44dc3a02e870fd0f7d3d0280910b4d7	CountyAdminArea	356779a9a1696714480f57fa3fb66d4c	09d4bca31e2fd8b0f57f79f85ed42bd8	Colusa County, California	2020-03-28T00:00:00	0	1							
cb214590e65d7f19738245d1088683a7	CountyAdminArea	356779a9a1696714480f57fa3fb66d4c	09d4bca31e2fd8b0f57f79f85ed42bd8	Contra Costa County, California	2020-03-28T00:00:00	2	168							
d30a2491315235d80c451293ad4f94cc	CountyAdminArea	356779a9a1696714480f57fa3fb66d4c	09d4bca31e2fd8b0f57f79f85ed42bd8	Del Norte County, California	2020-03-28T00:00:00	0	0							
