8289a6046c64262b64a5e950d1886947	CountyAdminArea	86871c416a7dbed7e5cc229d143d8d82	09d4bca31e2fd8b0f57f79f85ed42bd8	Andrews County, Texas	2020-04-06			6								https://www.dshs.state.tx.us/news/updates.shtm#coronavirus
78eb133d67c9a96ef30d85dda8cb542e	CountyAdminArea	41695c8c512c53044b7b787368687ac8	09d4bca31e2fd8b0f57f79f85ed42bd8	Androscoggin County, Maine	2020-04-06	2020-04-06T15:00:00+0000		23	6							https://www.maine.gov/dhhs/mecdc/infectious-disease/epi/airborne/coronavirus.shtml
ad69d1c8c414554b478b7185dcb28e65	CountyAdminArea	86871c416a7dbed7e5cc229d143d8d82	09d4bca31e2fd8b0f57f79f85ed42bd8	Angelina County, Texas	2020-04-06			14								https://www.dshs.state.tx.us/news/updates.shtm#coronavirus
232bf11cb81bcdb269f76a08fde8b947	Country			Angola	2020-04-06		2	14			4	0				https://opendata.ecdc.europa.eu/covid19/casedistribution/json
cedfc05affe8143cc552076e77407863	Country			Anguilla	2020-04-06		0	3			0	0				https://opendata.ecdc.europa.eu/covid19/casedistribution/json
273793bf6cc87833e500719164b897be	CountyAdminArea	11ea71f253acf02a2d126a0901e765a7	09d4bca31e2fd8b0f57f79f85ed42bd8	Anne Arundel County, Maryland	2020-04-06		8	343								https://coronavirus.maryland.gov/
ff85117d795f479bc094a98a4c768fd1	CountyAdminArea	45009b4a16ef03ba8bb5b15665ef4469	09d4bca31e2fd8b0f57f79f85ed42bd8	Anoka County, Minnesota	2020-04-06	2020-04-06T16:00:00+0000		40								https://www.health.state.mn.us/diseases/coronavirus/situation.html
1831f7ec8f4d137add9a92545cabf634	CountyAdminArea	5c520b852c5d7c99a71f1635ae84e1d2	09d4bca31e2fd8b0f57f79f85ed42bd8	Anson County, North Carolina	2020-04-06			5								https://www.ncdhhs.gov/covid-19-case-count-nc
5c302a38b6694cf199005d8ddff2fa39	CountyAdminArea	20639b767478006218447b27e4b853cb	09d4bca31e2fd8b0f57f79f85ed42bd8	Antelope County, Nebraska	2020-04-06			1								http://dhhs.ne.gov/pages/coronavirus.aspx#sectionlink3
79f96d084a36450dd126ddb451f53c90	Country			Antigua and Barbuda	2020-04-06		0	15			0	0				https://opendata.ecdc.europa.eu/covid19/casedistribution/json
768e7f9d615346241a85749a26025ade	CountyAdminArea	8eadc5d3e1f1919c527b6d865e226a88	09d4bca31e2fd8b0f57f79f85ed42bd8	Antrim County, Michigan	2020-04-06	2020-04-06T19:00:00+0000		5								https://www.michigan.gov/coronavirus/0,9753,7-406-98163-520743--,00.html
58514bdf2478891d0fe67a830a684d0f	StateAdminArea		1007e1b7f894dfbf72a0eaa80f3bc57e	Aosta Valley	2020-04-06		96	805	142	2590	567					
be3dc299d3d698b4e6b711c4967a50f4	CountyAdminArea	3fe5003edc0cb6c83962dbd74d35dd50	09d4bca31e2fd8b0f57f79f85ed42bd8	Apache County, Arizona	2020-04-06	2020-04-06T00:00:00		25								https://azdhs.gov/
fbf365be5080e1b1a9fdc781fe25605f	CountyAdminArea	7f3097563d468719d72c6df98a69f6de	09d4bca31e2fd8b0f57f79f85ed42bd8	Appling County, Georgia	2020-04-06	2020-04-06T22:28:06+0000	0	6								https://dph.georgia.gov/covid-19-daily-status-report
9d81fb58acf8bfaeb629d58aa4317dbb	CountyAdminArea	c8b287075ce4f11c834d2a0ada967ddc	09d4bca31e2fd8b0f57f79f85ed42bd8	Appomattox County, Virginia	2020-04-06	2020-04-06T10:00:00		1								http://www.vdh.virginia.gov/coronavirus/
c07f43af3f7ed5ff2f4e2a4fce92897b	StateAdminArea		1007e1b7f894dfbf72a0eaa80f3bc57e	Apulia	2020-04-06		195	2444	134	22059	2115					
c2afadec4da6fe19d9f46a6df7502c3f	StateAdminArea		907eba32d950bfab68227fd7ea22999b	Aragon	2020-04-06	2020-04-16T10:24:17	312	3449	578							https://www.mscbs.gob.es/profesionales/saludpublica/ccayes/alertasactual/ncov-china/situacionactual.htm
df798a7dd54f65aba76414e5320602ec	CountyAdminArea	86871c416a7dbed7e5cc229d143d8d82	09d4bca31e2fd8b0f57f79f85ed42bd8	Aransas County, Texas	2020-04-06			1								https://www.dshs.state.tx.us/news/updates.shtm#coronavirus
24d144e1e0ae4ae76711ccb4efd721f7	CountyAdminArea	15e49475e42539feed93fc5cce25d3cb	09d4bca31e2fd8b0f57f79f85ed42bd8	Arapahoe County, Colorado	2020-04-06			652								https://covid19.colorado.gov/case-data
030e8424fc8ebed60f37f87599ee6c71	CountyAdminArea	15e49475e42539feed93fc5cce25d3cb	09d4bca31e2fd8b0f57f79f85ed42bd8	Archuleta County, Colorado	2020-04-06			6								https://covid19.colorado.gov/case-data
c3ba8cd84414059417842b7b8980baee	CountyAdminArea	8eadc5d3e1f1919c527b6d865e226a88	09d4bca31e2fd8b0f57f79f85ed42bd8	Arenac County, Michigan	2020-04-06	2020-04-06T19:00:00+0000		3								https://www.michigan.gov/coronavirus/0,9753,7-406-98163-520743--,00.html
3536be57ce0713954e454ae6c53ec023	Country			Argentina	2020-04-06		46	1554			103	3				https://opendata.ecdc.europa.eu/covid19/casedistribution/json
3fe5003edc0cb6c83962dbd74d35dd50	StateAdminArea		09d4bca31e2fd8b0f57f79f85ed42bd8	Arizona	2020-04-06	2020-04-06T00:00:00	65	2456								https://azdhs.gov/
fabd3ebefc71164fe401d370f29840ee	CountyAdminArea	46aaf459104e9ce5d45eaa017ac349c2	09d4bca31e2fd8b0f57f79f85ed42bd8	Arkansas County, Arkansas	2020-04-06			1								https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
922af041623e179a33028b049dd3e74a	CountyAdminArea	c8b287075ce4f11c834d2a0ada967ddc	09d4bca31e2fd8b0f57f79f85ed42bd8	Arlington County, Virginia	2020-04-06	2020-04-06T10:00:00		203								http://www.vdh.virginia.gov/coronavirus/
a00c273f0f497484093fa94865cf5ca5	Country			Armenia	2020-04-06	2020-04-06T23:00:00	8	833	62							https://ncdc.am/coronavirus/confirmed-cases-by-days/
